bvp_mean,bvp_std,temp_mean,temp_std,acc_mag_mean,acc_mag_std,emotion
0.0135,16.8271,31.04,0.01,63.0483,0.2645,Hasya
0.1022,1.3128,33.028,0.016,64.6942,0.7446,Bhayanaka
-0.1311,8.0864,31.983,0.0095,64.3642,0.4427,Hasya
-0.1044,7.6879,30.526,0.015,62.5949,0.0891,Shanta
1.4629,32.6103,33.701,0.0137,62.7127,0.6348,Shanta
-3.8507,74.7887,32.472,0.0125,66.3901,11.7888,Bhayanaka
-0.1138,12.9564,30.922,0.016,62.5172,1.9906,Bhayanaka
0.3444,76.248,34.234,0.015,63.0401,1.0467,Hasya
9.0051,93.0299,35.519,0.0179,63.3699,4.8476,Shanta
1.1724,13.4758,32.989,0.0104,63.1355,1.3629,Bhayanaka
-0.1441,5.7089,31.747,0.0158,63.0621,0.4138,Shanta
-0.9139,19.2344,31.774,0.015,62.5937,0.7969,Hasya
-3.5818,101.4853,32.286,0.008,64.477,1.2335,Bhayanaka
-0.3217,19.6036,33.1465,0.0139,64.5728,0.9734,Shanta
7.3711,72.71,33.986,0.0136,62.8697,1.8227,Bhayanaka
1.2409,23.2034,33.192,0.0147,63.3237,1.3778,Bhayanaka
-0.9058,16.1982,32.512,0.0147,64.7535,0.3742,Shanta
4.0488,110.6742,32.59,0.0126,64.4007,15.1838,Bhayanaka
0.07,21.3977,31.6,0.01,62.793,0.1498,Shanta
-0.6882,30.4931,33.424,0.0092,63.1283,0.2048,Hasya
-0.0897,61.835,34.99,0.0,63.0212,0.1111,Hasya
1.7308,124.5329,34.496,0.018,64.1662,17.3927,Bhayanaka
-0.0905,5.498,30.202,0.0098,63.0637,0.0031,Hasya
-1.1259,15.8784,33.05,0.0126,62.9559,0.0846,Bhayanaka
-0.7235,18.8796,33.215,0.0087,62.9993,0.2746,Bhayanaka
0.3175,28.9359,33.04,0.01,64.3732,0.8202,Shanta
0.3864,16.5865,34.043,0.0095,63.1966,0.4861,Hasya
-0.2699,9.6715,31.661,0.0099,64.6457,0.2247,Shanta
-0.1985,29.4919,34.849,0.0176,62.7169,0.4895,Shanta
-0.7203,16.595,33.246,0.008,64.6524,0.1021,Shanta
0.1795,6.5671,30.47,0.0,62.3428,0.1511,Shanta
-0.7486,27.6706,32.966,0.015,62.7233,0.1392,Bhayanaka
0.0216,5.5549,30.818,0.0204,64.4853,0.2889,Hasya
-0.5336,10.9789,32.1585,0.0115,65.5509,0.8537,Bhayanaka
-0.637,25.3326,34.993,0.0046,62.5811,0.4509,Hasya
-1.349,38.1361,35.029,0.0114,62.6676,0.5672,Hasya
-1.7007,47.7199,32.404,0.0156,64.3299,3.5536,Hasya
0.2208,19.126,32.545,0.0188,64.6643,0.415,Shanta
-0.8939,45.6611,34.937,0.0095,63.016,0.1112,Hasya
-0.8787,22.2337,34.978,0.016,62.6691,0.3295,Hasya
0.4761,31.9238,32.335,0.0092,63.5615,4.1273,Hasya
-0.2537,8.064,29.652,0.0154,62.3628,0.3469,Shanta
-0.12,4.8781,29.991,0.0134,62.3533,0.3142,Shanta
-0.2201,21.652,32.013,0.0173,63.6622,0.5364,Bhayanaka
-0.0823,38.3186,32.628,0.014,65.0219,3.3873,Shanta
0.1216,31.654,29.47,0.0,63.1439,3.9903,Shanta
0.1179,4.009,30.878,0.0133,62.4841,0.2591,Hasya
-0.5507,42.521,32.34,0.0,64.2558,2.0362,Hasya
-1.7558,10.2056,32.418,0.0098,64.8098,2.4343,Bhayanaka
1.1071,19.4241,33.337,0.0046,63.1181,0.1687,Shanta
-0.619,18.4553,30.846,0.008,62.4451,0.3854,Hasya
-0.2102,7.5599,30.526,0.015,62.6052,0.116,Shanta
-1.1132,34.2747,33.734,0.015,63.0781,0.5878,Shanta
-0.1456,5.6616,33.151,0.0114,63.8175,1.0768,Shanta
-0.3185,10.7701,33.21,0.0,62.9898,0.1697,Shanta
-2.595,63.2011,33.318,0.016,62.8261,1.0035,Bhayanaka
-0.2899,5.9354,29.938,0.0098,62.8479,0.4054,Hasya
0.0467,14.3232,34.043,0.0114,63.181,0.3785,Hasya
-0.0307,8.0108,31.958,0.016,64.3606,0.4688,Hasya
0.7358,19.2979,33.835,0.005,63.3234,0.4175,Shanta
0.675,13.4456,33.168,0.0125,62.3947,0.1886,Shanta
0.3405,8.546,33.722,0.0098,63.0365,0.1436,Bhayanaka
0.2022,28.1241,32.063,0.0095,64.7425,2.8435,Bhayanaka
3.6884,54.0171,32.719,0.0099,65.4635,5.4459,Bhayanaka
1.1085,19.2075,34.05,0.0179,63.138,0.8734,Shanta
-0.0823,8.29,33.958,0.0098,62.9228,0.4434,Shanta
-0.1353,48.6769,33.63,0.0126,63.0404,2.7847,Bhayanaka
-0.7962,124.993,33.8745,0.0172,63.0593,1.0174,Bhayanaka
1.752,43.1339,32.704,0.012,64.9175,2.4006,Bhayanaka
1.9578,27.3649,33.756,0.0092,62.9465,3.8404,Shanta
0.6477,24.9681,32.9,0.01,65.1903,0.3622,Shanta
1.7744,45.6267,32.772,0.0108,64.4439,0.2597,Hasya
0.3241,40.1743,31.59,0.0155,63.0647,1.3539,Shanta
1.7575,98.155,32.659,0.0114,64.2666,9.2898,Bhayanaka
0.7616,21.8796,33.462,0.0098,64.5678,0.0,Shanta
0.0863,18.8434,34.806,0.0174,62.8421,2.2149,Shanta
1.8487,20.2475,34.932,0.014,62.8178,0.3473,Hasya
-0.8232,10.5375,30.942,0.0098,62.3032,0.5269,Bhayanaka
0.1299,7.9127,32.345,0.0169,62.6418,0.1792,Hasya
4.2348,88.6981,30.158,0.0098,63.8711,10.413,Bhayanaka
-1.5241,122.8176,33.801,0.0099,62.4588,1.5092,Bhayanaka
-0.6303,201.4574,34.98,0.0126,63.3161,9.3217,Hasya
-0.1581,68.0159,32.564,0.0156,65.5484,15.631,Bhayanaka
-0.1071,7.5632,30.262,0.0098,62.6407,0.321,Shanta
-0.3247,9.5417,31.21,0.0089,63.1694,0.2657,Hasya
-0.7544,31.9001,31.228,0.0108,63.1102,0.3748,Shanta
-0.5021,16.7898,31.424,0.0156,64.7866,0.3244,Shanta
0.1123,73.5056,34.734,0.008,63.8669,1.4209,Shanta
0.1734,4.2437,31.954,0.0196,64.6095,0.3666,Bhayanaka
-0.1163,9.8912,34.32,0.0179,62.7482,0.4049,Shanta
-0.411,6.2187,32.655,0.005,62.6424,0.3985,Bhayanaka
1.8243,52.5007,33.946,0.015,62.8888,1.541,Bhayanaka
-0.3792,14.977,35.918,0.0098,63.4242,0.4639,Shanta
-0.2416,39.8654,33.398,0.0183,62.9415,2.2356,Bhayanaka
-0.153,2.5331,29.966,0.008,62.8643,0.4412,Hasya
0.5143,35.2979,33.846,0.012,62.9869,0.4049,Bhayanaka
0.3705,39.3693,33.172,0.0098,63.6541,10.4954,Bhayanaka
0.0894,7.2246,31.918,0.016,64.3605,0.4698,Hasya
-0.673,21.5448,32.89,0.0,64.9206,1.5877,Bhayanaka
-0.0633,40.4903,34.732,0.0166,63.3068,10.7115,Shanta
2.1483,35.3173,34.808,0.006,62.841,0.1698,Shanta
-0.3506,5.2622,30.468,0.0087,63.0274,0.0291,Hasya
-0.2079,18.6535,33.449,0.0118,64.5386,0.1344,Shanta
0.076,4.5627,30.26,0.0118,62.9384,0.2662,Hasya
-1.1676,39.2115,33.276,0.0156,62.7139,1.282,Bhayanaka
2.0667,41.0573,32.134,0.015,63.9893,4.6694,Bhayanaka
0.1745,29.0125,34.03,0.0,63.6688,0.2578,Hasya
0.7223,54.2614,32.394,0.0174,64.4,0.761,Bhayanaka
0.119,5.6056,30.928,0.0189,64.3107,0.4028,Hasya
-0.3845,191.4387,33.759,0.0099,62.431,0.7554,Bhayanaka
-0.2248,5.8179,31.81,0.0179,63.108,0.4611,Shanta
-0.146,6.847,31.722,0.0098,65.2869,0.3521,Shanta
1.8588,38.8936,34.834,0.0049,63.1262,0.4379,Shanta
0.42,20.9472,32.215,0.0087,63.7192,0.3905,Shanta
0.7395,31.9297,34.091,0.0118,63.1831,1.9554,Shanta
0.4682,21.2018,32.91,0.0126,64.7982,0.601,Shanta
-0.3243,13.4794,35.122,0.0098,63.2214,0.1353,Shanta
2.1227,38.9856,34.086,0.008,64.0794,0.3614,Shanta
-0.2243,6.1474,31.838,0.0098,63.1666,0.457,Shanta
-0.4014,8.0217,29.35,0.0126,63.0714,0.3138,Shanta
-0.9706,24.1116,33.418,0.0133,63.3312,0.0393,Hasya
0.187,16.4224,33.022,0.016,63.7881,0.4765,Bhayanaka
-0.8622,37.8529,32.679,0.013,64.9441,2.8998,Bhayanaka
0.7041,83.1663,33.852,0.0147,63.5255,7.9196,Bhayanaka
-0.2299,35.2771,33.414,0.0174,63.3071,0.1248,Hasya
0.0336,11.221,29.774,0.008,63.0174,0.2584,Shanta
1.666,65.0952,33.318,0.016,62.8829,1.3495,Bhayanaka
2.1403,36.0101,34.306,0.008,64.0309,0.3226,Shanta
-0.3049,23.1039,33.068,0.014,65.0634,0.6623,Shanta
1.0176,24.4031,33.698,0.0147,62.7194,0.073,Shanta
-0.1584,16.4657,32.838,0.004,64.9917,0.1698,Shanta
-0.4554,15.1744,34.135,0.014,63.3745,0.1926,Hasya
-0.8681,39.7846,34.852,0.0147,63.0492,0.19,Hasya
0.6722,30.5641,32.906,0.008,62.7715,0.635,Bhayanaka
1.0321,14.338,35.782,0.0098,63.3121,0.451,Shanta
1.0765,18.9689,34.762,0.0098,63.6865,1.1531,Shanta
-0.1426,9.9689,34.856,0.0174,62.7694,0.0,Shanta
-0.0235,6.119,33.013,0.0165,65.2082,0.396,Hasya
-0.2993,27.434,34.875,0.015,62.8664,0.2836,Shanta
-0.0673,4.8744,30.474,0.008,63.0122,0.0908,Hasya
0.1946,8.4703,32.339,0.003,62.8562,0.3088,Hasya
0.1781,19.9442,33.424,0.0092,63.3068,0.0522,Hasya
0.1323,15.4266,29.989,0.0118,62.9878,0.6675,Bhayanaka
-0.2836,28.6993,33.532,0.006,62.812,0.3427,Hasya
-0.1982,7.7282,30.474,0.008,62.4056,0.2803,Shanta
-7.8617,188.6219,33.633,0.0145,62.3809,0.5176,Bhayanaka
-0.0074,6.4038,30.974,0.008,64.0916,0.3486,Hasya
-0.5125,11.7204,31.668,0.0154,64.5058,0.142,Shanta
-0.1342,6.854,30.646,0.008,65.6698,0.1357,Shanta
0.0688,20.5752,32.65,0.0077,65.6901,11.679,Bhayanaka
-0.1037,11.7924,33.518,0.0147,62.7292,0.4414,Shanta
0.0362,4.7646,33.376,0.0233,62.8434,0.1732,Hasya
0.2199,7.1354,30.97,0.0155,64.0116,0.5209,Hasya
2.7738,45.2691,32.77,0.0126,64.6303,0.2668,Hasya
0.4139,41.2797,32.639,0.0099,65.7188,4.5536,Bhayanaka
-0.1811,6.3231,33.314,0.008,62.7843,0.2161,Hasya
0.1355,5.7396,33.434,0.008,65.2231,0.4656,Shanta
2.9455,71.694,33.979,0.0137,62.9442,1.6798,Bhayanaka
0.0095,1.8112,30.946,0.008,65.0,0.4378,Shanta
-1.2534,37.7784,33.118,0.0098,63.3346,9.9881,Bhayanaka
0.7397,18.806,33.006,0.012,65.1056,2.7807,Hasya
-0.0535,5.1211,31.989,0.0104,64.6161,0.6216,Bhayanaka
1.6304,32.6699,34.792,0.006,63.0699,0.1016,Shanta
0.0804,4.5904,29.973,0.0071,63.1467,8.5207,Shanta
0.1073,3.8761,32.754,0.008,65.4558,3.9091,Bhayanaka
0.3338,38.6797,33.286,0.025,63.1051,0.3441,Shanta
0.2136,11.2737,33.11,0.0126,62.9919,0.1142,Shanta
1.1561,21.6482,30.823,0.0158,63.547,0.3573,Shanta
0.1443,7.0117,33.138,0.0098,62.7707,0.1633,Hasya
0.028,22.7083,31.742,0.016,63.0318,0.0851,Shanta
0.4285,32.9164,34.804,0.0092,62.9776,0.4063,Shanta
0.1245,24.5523,33.433,0.0071,64.2503,0.5634,Shanta
-0.1614,2.9629,32.63,0.0126,65.4491,0.6914,Bhayanaka
0.695,33.6218,34.118,0.0098,63.4405,0.5357,Hasya
-0.0059,2.4416,32.55,0.0126,65.4902,0.6726,Bhayanaka
-0.303,6.2907,32.369,0.0114,62.8432,0.2425,Hasya
0.1866,12.0758,32.746,0.008,62.903,0.4105,Bhayanaka
-0.6242,10.4515,31.194,0.0174,63.0979,0.1283,Hasya
-1.3749,86.8973,33.778,0.016,63.6109,4.6358,Shanta
1.1479,109.9916,30.177,0.0158,63.6493,8.8927,Bhayanaka
0.409,6.0962,30.13,0.0126,62.8881,0.0419,Shanta
0.4614,21.4737,31.258,0.0098,63.1042,0.3649,Shanta
1.0937,15.7205,33.333,0.0046,63.0379,0.5659,Bhayanaka
0.473,15.7426,34.598,0.0098,63.1506,0.2195,Shanta
0.2159,8.4124,32.167,0.0095,65.6004,0.7713,Bhayanaka
1.3765,63.6315,32.195,0.0229,64.306,0.9544,Bhayanaka
-0.3707,22.5997,32.218,0.0098,63.7358,0.3552,Shanta
-5.7535,124.6049,33.04,0.01,64.1005,9.7773,Bhayanaka
0.2075,11.8454,32.483,0.0135,66.5722,15.3268,Bhayanaka
-0.0745,5.5348,30.178,0.0098,62.7151,0.4952,Hasya
-0.1715,14.0376,33.794,0.0196,63.0754,0.3777,Bhayanaka
0.0734,25.1863,35.025,0.018,62.6347,0.2776,Hasya
0.2011,15.8881,32.797,0.0095,64.3406,2.0823,Bhayanaka
0.0204,3.6788,33.422,0.0098,62.8081,0.4447,Shanta
11.4069,127.7948,34.167,0.0095,62.449,0.5236,Bhayanaka
-4.2567,138.8232,33.594,0.015,65.2791,16.074,Bhayanaka
1.4508,38.0933,32.44,0.01,64.5535,0.6147,Bhayanaka
-2.2051,46.11,33.182,0.016,63.3462,6.5114,Bhayanaka
-0.105,17.5996,31.642,0.0098,62.8463,0.371,Hasya
-0.1022,4.6063,32.428,0.006,62.6014,0.1182,Hasya
-0.5021,58.713,32.752,0.006,64.1167,0.2333,Hasya
5.398,122.5086,34.469,0.0134,63.4015,0.7087,Hasya
-0.0248,4.0197,32.895,0.0087,64.6626,0.3223,Hasya
0.4118,46.8801,32.666,0.0092,62.7824,2.1686,Bhayanaka
0.999,11.9451,30.466,0.015,65.631,0.3689,Shanta
-0.2667,16.6444,32.796,0.0143,64.9318,4.7869,Bhayanaka
0.0971,5.2284,30.295,0.0153,62.9203,0.312,Hasya
-0.1068,4.3449,30.38,0.0118,62.854,0.4675,Shanta
-2.65,95.5544,34.478,0.0166,63.4192,0.0,Hasya
0.0093,49.0171,34.052,0.014,63.2632,10.9514,Bhayanaka
-0.0368,16.1875,32.896,0.0092,63.0151,0.2708,Bhayanaka
1.5031,96.6672,33.76,0.0161,63.096,0.8926,Shanta
-0.0679,5.5261,32.966,0.015,64.909,1.0583,Hasya
-0.1038,19.7409,31.991,0.003,63.0561,0.3511,Shanta
-5.4619,53.9319,31.07,0.0,63.4319,6.794,Bhayanaka
-0.2338,14.0158,34.0255,0.0163,64.2832,0.3975,Shanta
0.1597,12.2812,34.512,0.0147,62.946,0.4914,Shanta
0.0901,19.6965,33.494,0.0049,62.7838,0.4053,Bhayanaka
-0.4663,23.557,32.958,0.0098,62.894,0.209,Bhayanaka
3.5507,25.4719,33.442,0.016,62.9933,0.4963,Bhayanaka
0.8451,18.209,34.978,0.016,62.739,0.3392,Hasya
-0.0476,5.9967,33.142,0.0098,62.7935,0.2636,Hasya
-0.6143,45.8851,33.274,0.012,62.7481,2.9441,Bhayanaka
1.4758,41.5707,33.042,0.0098,65.4404,17.4276,Bhayanaka
-0.0615,27.7747,34.31,0.0126,64.1844,0.2541,Shanta
-0.6252,24.9467,32.698,0.0147,62.8821,0.4757,Bhayanaka
-0.0352,28.8353,30.894,0.015,63.6738,5.0224,Hasya
-0.4801,50.9466,33.442,0.0204,63.2875,0.1424,Hasya
0.3114,27.197,33.396,0.018,63.2585,1.5839,Bhayanaka
-0.3121,7.8563,30.766,0.0233,62.8121,0.1937,Shanta
-0.2136,25.4568,35.479,0.0099,63.2639,0.1819,Shanta
-0.191,11.0101,29.502,0.0098,62.7984,0.2887,Shanta
0.4163,13.8107,35.868,0.016,63.455,0.0905,Shanta
0.5079,19.3577,31.102,0.0098,63.0764,5.9208,Bhayanaka
-0.5411,82.1871,32.064,0.0201,63.6078,1.0979,Bhayanaka
0.1948,9.5417,32.214,0.022,64.2716,0.5491,Bhayanaka
0.6361,27.1151,32.064,0.0092,63.611,0.5008,Bhayanaka
-0.3147,23.182,33.34,0.011,63.2275,2.8286,Bhayanaka
-2.0604,48.0579,33.078,0.0098,63.6985,12.5202,Bhayanaka
-0.439,21.9824,31.606,0.008,62.8118,0.1137,Shanta
0.1839,5.8617,31.102,0.0183,62.7854,0.2415,Shanta
-0.2798,26.4346,32.752,0.0087,65.9854,7.0086,Bhayanaka
-0.019,2.4969,30.778,0.0098,62.4188,0.5823,Bhayanaka
-0.9068,57.1135,33.885,0.0087,62.884,0.6041,Bhayanaka
0.033,3.5268,30.698,0.016,62.4273,0.7119,Bhayanaka
0.3315,15.8905,31.692,0.0166,62.9366,0.6675,Shanta
0.2375,42.727,33.322,0.0098,62.8601,0.7511,Shanta
-0.3631,13.248,31.981,0.0126,64.5201,0.4651,Hasya
-0.7111,58.0567,34.905,0.0087,63.0403,0.1741,Hasya
-0.0138,17.2472,31.727,0.0071,64.5772,0.226,Shanta
-0.8762,11.6114,32.329,0.0089,64.3881,0.5344,Bhayanaka
-7.3624,271.784,33.671,0.0099,62.6032,1.0931,Bhayanaka
0.7312,109.5408,34.983,0.02,65.4689,9.74,Hasya
-0.6599,20.66,34.455,0.0199,63.4231,0.0224,Hasya
0.3465,27.4809,35.13,0.0126,63.414,0.4489,Shanta
-0.0208,1.4959,33.094,0.0196,64.7917,0.6632,Bhayanaka
0.4141,6.1045,30.584,0.0143,63.6065,0.2966,Shanta
0.1838,9.2645,32.594,0.0233,64.6211,0.1396,Shanta
-0.0951,5.9681,30.946,0.015,64.4715,0.3971,Hasya
-0.0355,38.6773,29.697,0.0203,62.2699,4.386,Shanta
-1.2979,16.9284,30.15,0.0179,62.9064,2.0289,Hasya
0.1589,5.0338,33.01,0.0167,65.0096,0.702,Hasya
-2.0106,111.7123,32.052,0.014,64.1412,8.756,Bhayanaka
0.0172,10.0576,31.77,0.0126,62.4786,0.2407,Hasya
-0.0395,4.9887,30.353,0.0071,63.0008,0.1538,Hasya
-0.9024,99.8021,32.742,0.0098,64.4664,16.9399,Bhayanaka
-1.1193,51.0807,33.528,0.016,62.7617,2.5493,Bhayanaka
-1.2896,29.618,31.987,0.009,63.0221,0.4465,Shanta
-0.2762,5.0244,33.418,0.0204,62.6975,0.3369,Hasya
-0.4597,21.0556,31.996,0.0196,64.3964,0.4359,Hasya
-1.1135,23.0963,33.45,0.0,64.9634,2.9526,Shanta
-0.0372,24.6509,32.975,0.0153,64.2227,1.1533,Bhayanaka
0.0869,3.8656,31.938,0.0098,64.6625,0.5589,Bhayanaka
-0.369,14.5611,34.106,0.015,63.3423,0.2499,Hasya
0.1062,7.8053,32.76,0.0205,62.8991,0.2303,Shanta
-0.7889,33.9876,33.06,0.01,64.5492,0.4028,Shanta
-0.2935,35.2569,30.846,0.008,64.9719,3.6796,Hasya
-0.4613,9.9491,29.865,0.0087,62.3442,0.4447,Shanta
0.2988,3.7913,30.134,0.008,62.9488,0.398,Hasya
-1.8806,35.185,33.008,0.0147,62.7812,2.299,Bhayanaka
0.7819,71.354,35.472,0.0125,63.1946,0.5423,Shanta
-1.0949,35.3062,34.792,0.0108,63.1136,0.1674,Shanta
-0.5374,14.7395,32.62,0.01,62.9216,0.375,Shanta
0.1452,3.8267,29.95,0.0,62.8274,0.2503,Hasya
0.1886,111.6607,33.782,0.0133,64.0266,7.9987,Shanta
-0.8136,21.582,33.646,0.0111,62.7402,0.4046,Shanta
0.5087,68.0938,33.59,0.0155,63.0136,3.3787,Bhayanaka
1.8655,17.191,35.922,0.016,62.9662,0.3712,Shanta
-1.799,81.2924,33.843,0.0142,63.0207,8.5794,Bhayanaka
0.1605,52.1342,34.322,0.0147,64.6237,3.7399,Shanta
0.641,19.9991,34.382,0.016,63.1414,1.0001,Hasya
0.0647,4.0946,33.0115,0.0153,65.064,0.1872,Hasya
0.0152,10.8001,34.094,0.015,63.1935,0.4162,Shanta
-0.8043,26.7681,32.09,0.0,63.6534,0.5187,Bhayanaka
0.4025,23.2031,32.46,0.01,62.877,1.1945,Bhayanaka
0.0555,5.1017,30.924,0.0092,64.4708,0.3849,Hasya
0.0755,146.0019,33.648,0.0098,62.3749,0.3827,Bhayanaka
-0.0026,6.0848,30.84,0.01,64.1566,0.3985,Hasya
1.3524,32.8522,33.578,0.0183,62.5626,0.4544,Shanta
-0.197,7.9224,32.554,0.015,64.6683,0.184,Shanta
1.2456,26.6711,34.993,0.0046,63.4384,0.4748,Hasya
0.7071,14.9574,32.96,0.01,62.7938,0.6123,Bhayanaka
-0.3227,103.7347,32.663,0.009,63.2058,4.8718,Bhayanaka
-0.3148,34.0746,33.418,0.0133,63.2922,0.1383,Hasya
-0.5142,25.4935,33.436,0.018,62.9211,2.1226,Bhayanaka
0.8239,18.7619,33.216,0.0092,63.1954,0.4367,Shanta
1.3835,51.9424,33.753,0.0158,63.0104,0.5044,Shanta
-4.0065,74.0734,32.966,0.008,64.5142,12.1739,Bhayanaka
-0.0444,21.4126,34.29,0.0126,63.0492,3.6497,Hasya
-0.0801,14.9945,30.962,0.0098,62.6069,2.557,Bhayanaka
2.1199,38.0387,35.61,0.0126,63.1124,0.4292,Shanta
-0.0408,20.0322,33.422,0.0098,65.0691,0.3615,Shanta
-0.732,11.19,33.09,0.0126,64.0862,0.5555,Bhayanaka
3.4859,287.9892,33.658,0.0117,62.4227,0.652,Bhayanaka
0.3546,16.5925,32.238,0.0098,63.9398,0.4605,Shanta
2.7884,57.2494,32.635,0.014,65.3031,3.6283,Bhayanaka
1.0591,12.3277,31.11,0.0,63.2957,0.1922,Hasya
-3.6957,161.7768,32.314,0.008,63.3389,4.3305,Hasya
1.8058,54.5291,32.728,0.0108,65.2847,6.1558,Bhayanaka
-0.4546,52.814,33.102,0.0098,63.9222,10.6134,Bhayanaka
3.6399,62.1531,29.999,0.0099,62.7775,0.7528,Bhayanaka
-0.0407,27.5263,35.463,0.0158,63.114,0.2256,Shanta
-0.076,44.1662,32.843,0.0142,64.4527,0.3705,Hasya
0.7598,12.2971,31.184,0.0092,63.1185,0.1109,Hasya
-0.5358,12.3861,30.166,0.008,63.1285,0.0602,Shanta
-0.0697,11.3487,29.39,0.0126,63.1935,0.4479,Shanta
0.0525,16.1891,33.414,0.015,64.5768,0.2597,Shanta
-0.4681,9.7695,31.026,0.015,63.0558,0.1937,Hasya
-0.3343,14.6392,31.13,0.0126,62.6929,3.2659,Bhayanaka
4.0248,105.9337,32.653,0.0119,63.9886,10.1083,Bhayanaka
-1.621,206.1781,33.615,0.0087,62.4718,0.6254,Bhayanaka
1.15,17.1261,31.106,0.0215,63.1407,0.6323,Hasya
-8.4959,152.0466,33.8915,0.019,62.4121,0.6232,Bhayanaka
0.7099,9.3935,33.042,0.0098,64.8862,1.4888,Bhayanaka
-0.0112,6.2582,33.102,0.0098,63.1672,0.2099,Hasya
0.0785,2.5364,32.714,0.008,65.4127,2.4201,Bhayanaka
0.0773,16.1606,34.05,0.0126,63.1794,0.2524,Hasya
-0.1263,43.7331,33.174,0.0196,63.1979,5.9941,Bhayanaka
0.328,15.0192,32.314,0.008,63.3023,7.4881,Hasya
1.2862,33.7771,34.668,0.0098,62.9426,3.0807,Shanta
-0.7808,36.4753,33.274,0.008,63.0172,0.1951,Shanta
0.0554,3.8266,30.11,0.0,62.7035,0.2303,Hasya
-0.0179,37.5774,32.877,0.0198,65.0053,2.0782,Hasya
-0.4513,31.1483,33.97,0.0179,62.9786,0.7268,Shanta
0.1254,108.9635,32.392,0.006,64.4865,1.3094,Bhayanaka
0.6161,51.6092,33.524,0.012,63.3231,3.6919,Hasya
0.0431,37.1517,33.678,0.006,63.1924,0.4078,Shanta
-0.3861,9.3453,32.234,0.0284,64.305,0.5055,Bhayanaka
4.7323,107.8562,32.71,0.0173,64.1286,11.1203,Bhayanaka
-0.1708,13.5465,34.102,0.0098,62.9893,0.1693,Hasya
-0.4763,38.3908,34.43,0.0219,64.2237,1.9429,Shanta
0.022,5.0569,32.922,0.0098,62.8477,0.0771,Bhayanaka
-0.1494,4.4282,30.886,0.015,62.487,0.151,Hasya
-2.8505,61.4539,33.998,0.004,64.1651,1.4379,Shanta
0.2023,5.3555,30.968,0.006,64.7562,0.5875,Hasya
0.7175,36.7096,33.296,0.0156,63.0675,8.9235,Bhayanaka
0.4828,8.3804,34.032,0.0183,62.99,0.0117,Shanta
-0.1439,30.2281,33.0255,0.0107,63.09,0.4559,Bhayanaka
-0.1139,10.5063,34.254,0.015,62.5802,0.3862,Shanta
-1.2396,49.4054,32.776,0.0092,64.5699,0.3035,Hasya
0.3771,26.676,34.752,0.0108,63.5053,3.8035,Shanta
-0.2545,9.7009,29.045,0.014,62.6184,0.1549,Shanta
-0.3417,5.3452,33.106,0.015,62.6814,0.2425,Hasya
0.3873,13.2872,35.3725,0.0109,63.5589,0.331,Shanta
-5.6256,72.55,35.886,0.008,64.1609,6.4576,Shanta
1.3485,47.8971,30.105,0.014,63.8891,8.2497,Bhayanaka
0.0113,45.7699,33.42,0.0134,63.1886,0.6142,Hasya
-0.0735,3.6288,30.495,0.0153,63.2672,0.3187,Hasya
1.9386,128.8412,34.51,0.0167,63.0503,0.7428,Shanta
-0.1026,7.3201,33.978,0.0098,62.9143,0.3005,Shanta
0.258,64.6122,32.027,0.009,63.8357,3.3003,Bhayanaka
-0.2393,19.1176,33.426,0.008,63.3008,0.0418,Hasya
0.226,25.5248,34.094,0.008,63.6837,0.3413,Hasya
0.7208,14.3914,33.067,0.0071,65.0855,1.9129,Shanta
-0.0699,5.4252,30.349,0.0044,62.9863,0.1101,Hasya
-0.4495,23.8938,33.438,0.0098,63.2088,0.5714,Hasya
-0.0455,2.8616,32.61,0.0126,65.5818,0.8907,Bhayanaka
0.0862,15.2836,33.204,0.012,63.3633,0.5873,Bhayanaka
0.9695,32.5267,29.982,0.0098,62.4273,0.3426,Shanta
0.0854,2.5198,32.818,0.0098,65.3259,1.109,Bhayanaka
-0.5578,9.1056,30.221,0.0099,62.6184,0.4513,Bhayanaka
0.039,9.3348,32.59,0.0,64.5992,0.1224,Shanta
-0.0633,8.5666,29.826,0.008,62.7968,0.2442,Shanta
1.314,20.3178,33.724,0.0156,62.7235,0.4585,Shanta
0.5413,15.2877,34.89,0.0155,62.8307,5.8878,Hasya
-0.2404,30.4826,34.054,0.015,64.663,0.3394,Shanta
-0.1775,97.4326,33.53,0.0173,63.2539,9.1688,Hasya
-0.1608,3.7711,30.074,0.008,62.8893,0.8411,Hasya
0.1666,15.0696,34.1535,0.0048,63.1627,0.37,Hasya
-0.2443,10.716,31.174,0.008,63.1704,0.1476,Hasya
-0.6359,16.3303,34.1935,0.0149,63.3397,0.3181,Hasya
-0.0554,8.3214,30.183,0.0114,62.1926,0.329,Bhayanaka
0.0724,12.6497,33.578,0.0098,62.7155,0.4063,Bhayanaka
2.3855,29.2768,32.784,0.0092,63.8896,0.6921,Shanta
-1.887,64.8914,31.444,0.0092,65.4624,4.1613,Shanta
-0.8567,22.3383,32.562,0.016,62.9113,0.6525,Bhayanaka
-0.0512,2.8719,29.97,0.0,62.9114,0.3285,Hasya
-0.0341,5.1323,32.894,0.008,64.6925,0.3345,Hasya
0.2543,19.7696,32.72,0.01,65.9906,6.6183,Bhayanaka
3.5406,114.2508,32.516,0.0174,65.4407,7.057,Bhayanaka
-0.144,25.3975,32.936,0.0092,65.1342,0.1909,Shanta
